Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
31/01/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,3
31/01/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,9
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,88
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,78
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,54
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,8
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,17
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,25
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,17
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,6
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,59
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,11
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,10
31/01/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,3
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,3
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,2
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,5
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,2
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,2
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,9
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,1
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,1
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,1
31/01/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,3
31/01/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,113
31/01/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,24
31/01/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,27
31/01/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,7
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,67
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,60
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,3
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,6
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,1
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,13
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,19
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,5
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,226
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,228
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,140
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,22
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,5
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,73
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,46
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,36
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
31/01/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,346
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,80
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,58
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,18
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,1
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,116
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,54
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,33
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,28
31/01/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,148
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,13
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,48
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,73
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,39
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,22
31/01/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,15
31/01/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,192
31/01/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,48
31/01/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
31/01/2018,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,26
31/01/2018,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,16
31/01/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,95
31/01/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,1
31/01/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,16
31/01/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,1
31/01/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,23
31/01/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,8
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,562
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,115
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,146
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,30
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,97
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,28
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,34
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,10
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1
31/01/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,123
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,161
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,115
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,6
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,61
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,47
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,44
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,182
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,139
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,11
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,66
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,33
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,9
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Child,0-15,  0-3 Months,1
31/01/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Child,0-15,  3-6 Months,1
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,125
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,9
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,58
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,9
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,86
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,1
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,36
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,3
31/01/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Child,0-15,  0-3 Months,1
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,315
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,219
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,171
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,177
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,50
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,22
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,36
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,115
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,45
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,41
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,33
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,11
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,7
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,11
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Child,0-15,  0-3 Months,3
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Child,0-15,  3-6 Months,1
31/01/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Child,0-15,  9-12 Months,1
