Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Speciality,Case Type,Adult/Child,Age Profile,Time Bands,Total
2017-01-31,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",1
2017-01-31,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",1
2017-01-31,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",109
2017-01-31,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",9
2017-01-31,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",1
2017-01-31,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Inpatient,Adult,16-64," 0-3 Months",5
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",305
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",117
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",5
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",68
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",38
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",2
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64," 0-3 Months",1
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",131
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",62
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",33
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",30
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",10
2017-01-31,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",9
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",348
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",156
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",88
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",13
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,2
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",81
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",40
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",18
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+," 9-12 Months",6
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,2
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,0-15," 0-3 Months",1
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",141
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",127
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64," 6-9 Months",97
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64," 9-12 Months",9
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",55
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",38
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+," 6-9 Months",31
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+," 9-12 Months",7
2017-01-31,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,12-15 Months,1
2017-01-31,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",189
2017-01-31,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",66
2017-01-31,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15," 0-3 Months",2
2017-01-31,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Inpatient,Adult,16-64," 0-3 Months",1
2017-01-31,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",26
2017-01-31,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",17
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",110
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",82
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",39
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",8
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,18+ Months,2
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",18
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",18
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",5
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",18
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",3
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64," 6-9 Months",4
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64," 9-12 Months",2
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",3
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",1
2017-01-31,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+," 6-9 Months",2
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 6-9 Months",1
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",321
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",261
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",16
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",46
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",57
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",5
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Child,0-15," 0-3 Months",1
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",40
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",52
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",4
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,1
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",10
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",9
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",3
2017-01-31,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64," 6-9 Months",1
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",130
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",6
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",55
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",4
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",144
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",1
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,16-64," 6-9 Months",1
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",55
2017-01-31,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Child,0-15," 0-3 Months",4
2017-01-31,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",176
2017-01-31,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",28
2017-01-31,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",79
2017-01-31,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",27
2017-01-31,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",1
2017-01-31,Saolta University Health Care Group,0501,Sligo Regional Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",70
2017-01-31,Saolta University Health Care Group,0501,Sligo Regional Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",30
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",309
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",176
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",105
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",123
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,45
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",101
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",37
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",20
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 9-12 Months",31
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,12-15 Months,6
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,15-18 Months,2
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Child,0-15," 0-3 Months",1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Child,0-15," 3-6 Months",1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",156
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",98
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",88
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",69
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,19
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64,15-18 Months,1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",81
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",54
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",22
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 9-12 Months",26
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,8
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Child,0-15," 0-3 Months",1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Child,0-15," 3-6 Months",1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64," 3-6 Months",1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64," 9-12 Months",1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64,12-15 Months,1
2017-01-31,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,65+,12-15 Months,1
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",17
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",7
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",1
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",1
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",60
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",42
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 6-9 Months",50
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 9-12 Months",65
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64,12-15 Months,13
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",36
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",22
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 6-9 Months",18
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 9-12 Months",16
2017-01-31,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+,12-15 Months,6
2017-01-31,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",269
2017-01-31,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",139
